id,datetime,promise_source,status_source,promised_date_source,summary,collected_via,criteria_id
150,2026-09-09T14:54:12Z,https://www.rigzone.com/news/7b_gasoline_manufacturing_facility_planned_for_texas-26-apr-2021-165256-article/,https://news.oilandgaswatch.org/template/brief/permits-canceled-for-proposed-natural-gas-to-liquids-plant-in-west-texas,,"Nacero Inc. announced (April 2021, with the Odessa Development Corporation) a greenfield natural-gas-to-gasoline (GTG) manufacturing plant in Penwell, Ector County, Texas, U.S. -- announced ~$6.5-7B capital (~115,000 bbl/day of low-carbon gasoline with carbon capture; ~350 permanent operations jobs). Clears the floor on capital. MOST RECENT STATUS (Oct 22, 2024): stalled -- Nacero canceled the plant's Clean Air Act construction permits on Oct 10, 2024, the project was described as delayed by at least six years, and it is unclear when the company will reapply for permits.",prompt1,1B-or-2000-jobs
151,2026-09-09T15:01:29Z,https://www.manufacturingdive.com/news/corning-900-million-solar-component-facility-richland-township-michigan/709085/,https://www.pv-tech.org/corning-brings-online-wafer-plant-in-q3-targets-daily-wafer-production-one-million/,https://www.manufacturingdive.com/news/corning-1-point-5-billion-solar-wafer-plant-expansion-richland-township-michigan/746775/,"Corning Inc. (via its Solar Technology subsidiary) announced a greenfield solar ingot-and-wafer manufacturing plant in Richland Township, Michigan, U.S. on Feb 27, 2024 - originally ~$900M and ~1,100 direct jobs, then expanded in April 2025 to ~$1.5B and ~1,500 jobs. Co-located with Hemlock Semiconductor polysilicon; ingot/wafer production came online in Q3 2025, billed as the largest U.S. solar ingot/wafer facility (most recent status: Oct 2025).",prompt1,1B-or-2000-jobs
152,2026-09-09T15:02:19Z,https://www.prnewswire.com/news-releases/hif-global-selects-matagorda-county-texas-for-efuels-facility-301535725.html,https://eh2.com/hif-global-texas-efuels-project/,https://gov.texas.gov/news/post/governor-abbott-announces-highly-innovative-fuels-selection-of-matagorda-county-for-efuels-facility-in-bay-city,"HIF Global (Highly Innovative Fuels) announced on April 28, 2022 its ~$6B HIF Matagorda eFuels facility in Matagorda County (near Bay City), Texas, U.S. - a synthetic-fuels plant combining captured CO2 with green hydrogen to produce ~200M gallons/yr of carbon-neutral e-gasoline / e-methanol (~125+ permanent operating jobs; ~3,000 construction). Most recent status (Sept 16, 2025): still pre-final-investment-decision, in FEED with Bechtel/Siemens Energy/Topsoe and having selected Electric Hydrogen to supply ~1.8 GW of electrolyzers; FID was reported still pending as of mid-2025 amid U.S. clean-hydrogen tax-credit uncertainty.",prompt1,1B-or-2000-jobs
153,2026-09-09T15:07:29Z,https://www.linde.com/news-and-media/2023/linde-to-invest-1-8-billion-to-supply-clean-hydrogen-to-oci-s-world-scale-blue-ammonia-project-in-the-u-s-gulf-coas,https://www.pv-magazine.com/2025/10/24/the-hydrogen-stream-woodside-progresses-with-its-ammonia-and-hydrogen-projects-in-texas-and-western-australia/,,"Linde plc announced on Feb 15, 2023 a ~$1.8B investment to build, own and operate a clean-hydrogen and industrial-gas complex (autothermal reforming with carbon capture plus a large air-separation unit) in Beaumont, Jefferson County, Texas, U.S. It is a distinct Linde-owned facility from the co-located OCI (now Woodside) 'Beaumont New Ammonia' plant it supplies over the fence. Most recent status (late 2025): construction nearly complete; the neighboring ammonia plant reached first production in late 2025, and Linde's hydrogen plant is set to supply clean hydrogen from 2026, with CO2 offtake to ExxonMobil for permanent sequestration.",prompt1,1B-or-2000-jobs
154,2026-09-09T15:21:40Z,https://www.merck.com/news/merck-unveils-new-facility-to-increase-vaccine-production-capacity/,https://spectrumlocalnews.com/nc/charlotte/news/2026/02/28/merck-durham-layoffs-gardasil,,"Merck announced (originally in 2021) a ~$1B, 225,000-sq-ft vaccine drug-substance manufacturing facility at its Durham, North Carolina site to expand HPV (Gardasil/Gardasil 9) production; the plant opened March 11, 2025. Most recent status (Spectrum News, Feb 27, 2026): Merck is winding down Gardasil production at the Durham site — characterized as a plant closure — and laying off 150+ workers (147 at the Old Oxford Road plant plus 7 nearby), effective by May 1, 2026, citing a ~39% worldwide drop in Gardasil demand. No update found after Feb/Mar 2026, so that is the freshest credible status as of Sep 2026.",prompt1,1B-or-2000-jobs
155,2026-09-09T15:21:58Z,https://www.l3harris.com/newsroom/press-release/2026/04/l3harris-announces-billion-dollar-expansion-orange-county-virginia,https://www.manufacturingdive.com/news/l3harris-technologies-orange-virginia-expansion-advanced-propulsion-facilit/817591/,,"L3Harris Technologies announced on April 15, 2026 a ~$1.27B (cited ~$1.265-1.3B) expansion of its solid rocket motor production site in Orange County, Virginia, creating the Virginia Advanced Propulsion Facilities (VAPF) - more than doubling manufacturing space (mixing, grinding, casting and final assembly for DoD solid rocket motor programs) and adding more than 350 jobs over five years. Most recent status (Manufacturing Dive, Apr 16, 2026): newly announced and in early/planning stage - no groundbreaking date disclosed as of that report, and no later construction milestone found, so as of Sep 2026 the project is not yet built. It builds on a smaller (~$41M, April 2024) modernization at the same site.",prompt1,1B-or-2000-jobs
156,2026-09-09T15:30:01Z,https://highlandmaterials.com/highland-materials-secures-us255-6-million-48c-tax-credit-to-build-polysilicon-plant-in-the-us/,https://constructionreviewonline.com/highland-materials-to-build-16000-mt-polysilicon-solar-manufacturing-facility-in-tennessee/,https://www.pv-tech.org/highland-materials-to-begin-polysilicon-plant-construction-in-h2-2026/,"Highland Materials announced on April 23, 2024 (with a US$255.6M federal 48C tax credit) a ~$1 billion greenfield solar-grade polysilicon manufacturing plant ('Project Rocks'; 16,000 t/yr initial capacity, rising to 20,000 t/yr; ~400 permanent jobs) later sited at the former Phipps Bend nuclear site in Hawkins County (Surgoinsville), Tennessee. Most recent status (constructionreviewonline, June 1, 2026): still in engineering/pre-construction; land leased Aug 2025; on-site construction scheduled to begin Q4 2026; commercial operation targeted late 2027/early 2028. Not yet producing.",prompt1,1B-or-2000-jobs
157,2026-09-09T15:32:33Z,https://www.marathonpetroleum.com/Newsroom/Company-News/Marathon-Petroleum-to-Proceed-with-Conversion-of-Martinez-Refinery-to-Renewable-Fuels-Facility/,https://insideclimatenews.org/news/23072026/california-biofuel-refinery-worker-safety/,https://www.nsenergybusiness.com/projects/marathon-martinez-renewable-fuels-project/,"Marathon Petroleum announced in 2020 (board decision to proceed; 50/50 JV with Neste finalized 2021) a ~$1.2 billion conversion of its idled Martinez, California refinery into 'Martinez Renewable Fuels,' a renewable-diesel manufacturing plant sized to ~730 million gal/yr (~47,700 b/d) at full rate by end of 2023. Most recent status (Inside Climate News, July 23, 2026): the plant reached full capacity and continues producing renewable diesel, but a Nov 2023 fatality-injury fire and an April 2026 USW Local 5 strike that became a company lockout leave it running with an understaffed workforce amid a contract dispute.",prompt1,1B-or-2000-jobs
158,2026-09-09T15:34:57Z,https://ir.enterpriseproducts.com/news-releases/news-release-details/enterprise-build-pdh-2-plant-supported-long-term-agreements/,https://www.sec.gov/Archives/edgar/data/1061219/000106121925000006/form10k.htm,https://www.ogj.com/refining-processing/refining/article/14040697/enterprise-to-add-pdh-plant-at-mont-belvieu,"Enterprise Products Partners announced on Sept 26, 2019 a second propane dehydrogenation plant ('PDH 2', ~$1.23 billion) at its Mont Belvieu complex in Chambers County, Texas, sized to consume ~35,000 b/d of propane and produce ~1.65 billion lb/yr of polymer-grade propylene, with in-service targeted for Q2 2023. Most recent status: PDH 2 entered service in August 2023 and is listed as an operating asset (25 MBbl/d net plant capacity) in Enterprise's FY2024 Form 10-K (as of Dec 31, 2024); the freshest dedicated reporting is the 2023 startup, with no disruption reported since.",prompt1,1B-or-2000-jobs
159,2026-09-09T15:37:45Z,https://www.prnewswire.com/news-releases/bayport-polymers-llc-celebrates-groundbreaking-ceremony-for-new-ethane-cracker-in-port-arthur-texas-300659131.html,https://totalenergies.com/newsroom/united-states-totalenergies-announces-start-new-ethane-cracker-port/?lang=eng,,"Bayport Polymers ('Baystar', a 50/50 JV of Total/TotalEnergies and Novealis Holdings, itself a Borealis-NOVA Chemicals JV) broke ground on June 4, 2018 on a ~$1.7 billion (later cited ~$2 billion) ethane steam cracker (1 million tonnes/yr ethylene) at the TotalEnergies Port Arthur refinery in Jefferson County, Texas, originally expected to start up in 2020. Most recent status: the cracker began commercial operations in July 2022 (a ~2-year slip from the announced timeline) and supplies ethylene to Baystar's Texas polyethylene units; the freshest dedicated reporting is the July 2022 commercial startup, with the plant operating since and no disruption reported.",prompt1,1B-or-2000-jobs
160,2026-09-09T15:52:12Z,https://biodieselmagazine.com/articles/nxtclean-fuels-receives-oregon-water-permit-approval-for-25-billion-clean-fuels-facility,https://columbiacountyspotlight.com/2026/03/31/nxtclean-fuels-moves-closer-to-development-public-comment-open/,,"NXTClean Fuels (formerly NEXT Renewable Fuels) is developing a ~$2.5 billion greenfield renewable diesel and sustainable aviation fuel refinery (up to 50,000 barrels/day; ~240 permanent jobs, ~3,500 construction) at Port Westward near Clatskanie, Columbia County, Oregon, US. Most recent status (Columbia County Spotlight, Mar 31, 2026): not yet under construction — awaiting the U.S. Army Corps of Engineers' final federal permit (draft EIS in public comment through Apr 20, 2026; Corps decision anticipated summer 2026), with operations targeted for 2028–2029. Note: the promise_source (Biodiesel Magazine) 403s a default fetch client but loads with a browser user agent over HTTP/1.1.",prompt1,1B-or-2000-jobs
161,2026-09-09T15:54:25Z,https://www.energy.gov/edf/articles/doe-announces-167-billion-montana-renewables-significantly-expand-us-sustainable,https://bioenergytimes.com/montana-renewables-cuts-saf-expansion-cost-targets-200-million-gallons-by-2028/,,"Montana Renewables (a Calumet subsidiary) is undertaking a major sustainable-aviation-fuel/renewable-fuels expansion ('MaxSAF') at its Great Falls, Montana refinery, backed by a $1.44B ($1.67B with capitalized interest) U.S. DOE loan facility that closed Jan 10, 2025; the expansion was originally estimated at ~$1.2B to lift capacity toward ~315M gal/yr. Most recent status (BioEnergy Times, Sep 5, 2026): the company sharply cut the remaining expansion cost to ~$137M by repurposing adjacent asphalt-plant equipment, the DOE Phase 2 draw was reduced to a final $34M (from ~$658M), and SAF output (~60M gal/yr currently) is being ramped in phases toward ~80M (end 2026), ~120M (spring 2027) and ~200M gal/yr (end 2028).",prompt1,1B-or-2000-jobs
162,2026-09-09T15:57:04Z,https://gov.texas.gov/news/post/governor-abbott-announces-new-1.7-billion-usa-bioenergy-advanced-biorefinery-in-bon-wier,https://usabioenergy.com/bon-wier-land-purchase/,,"USA BioEnergy announced on Feb 15, 2022 (Texas Gov. Abbott release) a $1.7B greenfield 'advanced biorefinery' at Bon Wier, Newton County, Texas, US, to convert wood waste into sustainable aviation fuel, renewable diesel and naphtha (~142 permanent jobs at announcement). The project's stated scope has since grown to ~$2.8B. Most recent status (company PR, Jan 14, 2025): USA BioEnergy closed on 1,600+ acres and the plant was 'in detailed design and engineering' (construction expected to take ~2 years once engineering completes), with ~200 permanent jobs and a 20-year Southwest Airlines SAF offtake; no more-recent public update on a construction start was found as of Sep 2026.",prompt1,1B-or-2000-jobs
163,2026-09-09T15:58:40Z,https://www.prnewswire.com/news-releases/world-energy-secures-permits-will-completely-convert-its-southern-calif-refinery-to-create-north-americas-largest-worlds-most-advanced-sustainable-aviation-fuel-hub-301531135.html,https://www.biobased-diesel.com/post/air-products-to-exit-world-energy-s-saf-expansion-project-in-paramount-california,,"World Energy and Air Products announced on Apr 22, 2022 a ~$2B major expansion of World Energy's Paramount, California sustainable aviation fuel hub (a converted refinery), targeting ~340M gal/yr (a ~700% output increase) using Honeywell Ecofining technology. Most recent status of the promised expansion (Biobased Diesel, Feb 24-25, 2025): Air Products terminated the agreement and is exiting the site, so the planned expansion is cancelled (part of a pretax charge of up to $3.1B across three exited projects); World Energy said its pre-existing smaller SAF operations were unaffected at that time, though later reporting on the legacy plant's output is mixed.",prompt1,1B-or-2000-jobs
164,2026-09-09T16:12:15Z,https://www.octapharma.com/news/press-release/2026/octapharma-to-build-1-5-billion-state-of-the-art-critical-care-manufacturing-facility-in-rock-hill-sc,https://www.wfae.org/business/2026-07-29/octapharma-finalizes-1-5-billion-rock-hill-project-bringing-1-500-jobs,,"Octapharma (Swiss biopharmaceutical company) announced on July 29, 2026 its first-ever U.S. manufacturing facility: a ~$1.5B plasma-derived critical-care/biologics production campus (50-acre site, ~1,500 direct jobs) at Palmetto Research Park in Rock Hill, York County, South Carolina. Most recent status (late July 2026 reporting): final state approvals secured/deal finalized; still pre-construction, with production expected to begin in the mid-2030s.",prompt1,1B-or-2000-jobs
165,2026-09-09T16:15:52Z,https://www.vedp.org/press-release/2024-11/microporous-pittsylvania,https://www.danville-va.gov/m/newsflash/home/detail/6587,,"Microporous LLC announced on Nov 13, 2024 a greenfield lithium-ion battery separator manufacturing plant on Lot 1 of the Southern Virginia Megasite (Berry Hill) in Danville/Pittsylvania County, Virginia, originally ~$1.35B with 2,000+ direct jobs (later cited ~$1.6B, ~1,800 jobs). Distinct site/company from the ENTEK separator plant. Most recent status (construction start celebrated May 22, 2026, after final funding secured): now under construction in phases; plant not yet producing.",prompt1,1B-or-2000-jobs
166,2026-09-09T16:18:33Z,https://magnoliatribune.com/2024/03/25/mississippi-selected-as-one-of-two-first-of-their-kind-green-steel-facilities/,https://www.canarymedia.com/articles/green-steel/ssab-quietly-pulls-out-of-500m-green-steel-award-negotiations,,"SSAB (Swedish steelmaker) was selected by the U.S. Department of Energy on Mar 25, 2024 (up to $500M award) for a first-of-its-kind commercial-scale 'green steel' hydrogen direct-reduced-iron (DRI) plant in Perry County, Mississippi, a facility SSAB valued at roughly $3.5B (~540 permanent jobs), relying on green hydrogen from Hy Stor Energy. Most recent status (Jan 2025 reporting): SSAB withdrew from the DOE award negotiations and DOE's program page lists it as no longer moving forward; the Perry County plant has effectively been scrapped/cancelled.",prompt1,1B-or-2000-jobs
167,2026-09-09T16:27:50Z,https://www.21alivenews.com/2025/04/30/ev-startup-slate-auto-plans-warsaw-production-facility-bringing-2000-jobs/,https://www.inkfreenews.com/2026/06/30/slate-auto-begins-electric-truck-preorders-warsaw-factory-nears-production/,,"Slate Auto announced on Apr 30, 2025 a ~$383.5M EV pickup assembly plant, converting the former R.R. Donnelley printing plant near Warsaw (Kosciusko County), Indiana into a vertically integrated vehicle/battery-pack/seat assembly facility with 2,000+ direct jobs and up to 150,000 vehicles/yr. Clears the size floor on jobs (>2,000 direct); capital ~$0.38B is below the $1B figure. Most recent status (InkFreeNews, June 30, 2026): factory nearing production with assembly robots installed; production targeted for end of 2026 and first customer deliveries in Q4 2026 — as of this writing not yet producing.",prompt1,1B-or-2000-jobs
168,2026-09-09T16:45:28Z,https://governor.sc.gov/news/2026-06/usa-rare-earth-inc-selects-cherokee-county-first-south-carolina-operation,https://www.globenewswire.com/news-release/2026/09/09/3358813/0/en/usa-rare-earth-breaks-ground-on-advanced-rare-earth-metal-and-magnet-manufacturing-facility-in-blacksburg-south-carolina.html,,"USA Rare Earth announced on June 2, 2026 a ~$1.2B rare-earth metal and NdFeB permanent-magnet manufacturing plant (800,000 sq ft, ~490 direct jobs; targeting 6,400 t/yr sintered magnets and 5,000 t/yr strip-cast metal/alloy) in Bailey Industrial Park, Blacksburg, Cherokee County, South Carolina. Status source is the most recent update: the company broke ground on Sep 9, 2026, with commissioning targeted to begin in 2028.",prompt1,1B-or-2000-jobs
169,2026-09-09T16:46:54Z,https://investors.gevo.com/news-releases/news-release-details/gevo-breaks-ground-its-first-commercial-scale-sustainable,https://www.globenewswire.com/news-release/2026/04/15/3274935/23976/en/Gevo-Withdraws-from-Department-of-Energy-Financing-Process-and-is-Developing-Alternative-Financing-for-its-ATJ-30-Project.html,,"Gevo broke ground in September 2022 on Net-Zero 1 (NZ1), a greenfield commercial-scale alcohol-to-jet sustainable aviation fuel plant in Lake Preston, South Dakota (designed for ~60 million gal/yr SAF plus animal feed/protein and corn oil; project cost stated at $1 billion or more, later backed by a conditional DOE loan guarantee of up to $1.46B). Status source is the most recent update: on April 15, 2026 Gevo announced it had withdrawn its DOE loan-guarantee application and is pursuing alternative financing, with the project (rebranded ATJ-30) still pre-final-investment-decision and targeting financing by the end of 2026.",prompt1,1B-or-2000-jobs
170,2026-09-09T17:03:23Z,https://investors.smithfieldfoods.com/news-events/press-releases/detail/1432/smithfield-foods-to-build-new-state-of-the-art-processing-facility-in-sioux-falls-south-dakota,https://hpj.com/2026/03/28/smithfield-plans-1-3b-sioux-falls-plant/,,"Smithfield Foods announced on Feb 16, 2026 a new greenfield combined packaged-meats and fresh-pork processing facility (up to $1.3B, ~1.1M sq ft on a 211-acre Foundation Park site) in Sioux Falls, South Dakota, replacing its century-old Sioux Falls plant. As of the most recent reporting (late March 2026) the project was in city permitting/TIF approvals; site work targeted for spring 2026, groundbreaking in H1 2027, and production by end of 2028 (not yet under construction).",prompt1,1B-or-2000-jobs
171,2026-09-09T17:05:23Z,https://corporate.exxonmobil.com/news/news-releases/2019/0502_exxonmobil-announces-2-billion-baytown-chemical-expansion-project,https://www.ogj.com/refining-processing/petrochemicals/article/14299153/exxonmobil-completes-chemical-expansion-at-baytown-complex,,"ExxonMobil announced on May 2, 2019 a ~$2B chemical-production expansion at its Baytown, Texas complex, adding a Vistamaxx performance-polymer unit (~400,000 t/yr) and a linear-alpha-olefins unit (~350,000 t/yr), with ~200 direct jobs and startup originally targeted for 2022. Per the most recent status reporting, both units entered service on Sept 19, 2023 (completed on budget, on schedule) and are producing.",prompt1,1B-or-2000-jobs
172,2026-09-09T17:07:39Z,https://www.pmi.com/media-center/press-releases/press-details?newsId=27881,https://www.axios.com/local/arapahoe/2026/07/27/philip-morris-zyn-production-campus-aurora,,"Philip Morris International (PMI U.S.) announced on July 16, 2024 a greenfield nicotine-pouch (ZYN) manufacturing campus in Aurora, Colorado, originally framed as a ~$600M / ~500-direct-job project; PMI subsequently scaled it to a planned ~$1.2B investment (2024-2028) on a ~148-acre site. Per the most recent reporting (Axios, July 27, 2026), the Aurora campus is producing and ramping up (first products made ~September 2025; ~170 of ~500 eventual jobs filled). Note: status page 403s on default fetch; read via curl with a browser user agent.",prompt1,1B-or-2000-jobs
173,2026-09-09T17:13:43Z,https://www.kansascommerce.gov/2023/02/governor-kelly-announces-integra-technologies-to-invest-1-8b-create-nearly-2000-jobs-with-wichita-semiconductor-plant/,https://www.kwch.com/2025/01/18/ny-company-acquires-wichita-based-integra-technologies/,,"Integra Technologies announced on Feb 2, 2023 a ~$1.8B greenfield OSAT (outsourced semiconductor assembly and test) plant and headquarters (~1M sq ft, ~2,000 direct jobs) in the Wichita/Bel Aire, Kansas area, contingent on federal CHIPS Act funding. Most recent status: the state APEX incentive package expired in Oct 2024 for lack of federal funding, Micross Components acquired Integra in Jan 2025, and construction had not started; per reporting through early 2025 (Wikipedia current to mid-2026) the project remains in a holding pattern pending CHIPS funding. No update newer than early 2025 was found.",prompt1,1B-or-2000-jobs
174,2026-09-09T17:24:19Z,https://mpmaterials.com/news/mp-materials-selects-northlake-texas-as-the-site-of-10X-a-new-us-rare-earth-magnet-manufacturing-campus/,https://www.manufacturingdive.com/news/mp-materials-northlake-texas-10x-rare-earth-magnet-campus-defense-pentagon/813400/,,"MP Materials announced on Feb 26, 2026 a >$1.25B greenfield rare-earth NdFeB permanent-magnet manufacturing campus ('10X', 120 acres, ~1,500 direct jobs) in Northlake, Denton County, Texas - a new facility distinct from its existing Fort Worth 'Independence' magnet plant. Most recent status (MP Q2 2026 earnings, Aug 13, 2026): site purchased (~$80M in Q2), construction accelerating with engineering/equipment underway; commissioning targeted for 2028. Sector: other (rare-earth magnet manufacturing).",prompt1,1B-or-2000-jobs
175,2026-09-09T17:27:18Z,https://www.gsk.com/en-gb/media/press-releases/gsk-to-invest-30-billion-in-rd-and-manufacturing-in-the-united-states-over-next-5-years/,https://dced.pa.gov/newsroom/gsks-new-investments-in-pennsylvania-will-further-boost-the-commonwealths-robust-life-sciences-industry/,,"GSK announced on Sep 17, 2025 a ~$1.2B new AI-driven biologics 'flex' factory at its existing Upper Merion (King of Prussia) campus in Montgomery County, Pennsylvania, to make biologics for respiratory disease (COPD/asthma) and cancer; 'hundreds' of direct jobs (facility clears the floor on capital, not jobs). Most recent status available (as of 2026) is still early/pre-construction: the project remained in the planning phase with construction expected to begin in 2026 - no groundbreaking reported yet. Sector: pharmaceuticals (biologics).",prompt1,1B-or-2000-jobs
176,2026-09-09T17:29:16Z,https://www.cnbc.com/2025/08/11/ford-louisville-assembly-plant-ev-investment.html,https://www.detroitnews.com/story/business/autos/ford/2026/08/13/ford-fathom-electric-ev-midsize-truck-louisville-assembly-plant/91278666007/,https://www.detroitnews.com/story/business/autos/ford/2025/08/11/ford-louisville-assembly-investment-universal-ev-platform-production-system-assembly-tree/85582288007/,"Ford announced on Aug 11, 2025 a ~$2B conversion of its Louisville Assembly Plant in Louisville, Kentucky, retooling the 70-year-old plant (former Ford Escape / Lincoln Corsair site) to build a new sub-$30,000 midsize electric pickup ('Fathom') on Ford's new Universal EV Production System; ~2,200 hourly jobs secured (facility clears the floor on capital). Most recent status (Detroit News, Aug 13, 2026): retooling largely completed within about a year, with equipment installation and quality verification continuing through end of 2026 and prototype/production launch targeted for early 2027. Sector: auto assembly.",prompt1,1B-or-2000-jobs
177,2026-09-09T17:39:43Z,https://hanwhadefenseusa.com/news-articles/u-s-army-awards-lease-to-hanwha-at-pine-bluff-arsenal,https://www.deltaplexnews.com/local-news/pine-bluff-arsenal-receives-major-federal-funding-as-private-defense-projects-expand/,,"Hanwha Defense USA (a subsidiary of South Korea's Hanwha Group) was awarded an enhanced-use lease by the U.S. Army on Jan 28, 2026 to build a ~$1.3B munitions/energetic-materials manufacturing campus (~1,065 acres, ~200 direct jobs) at Pine Bluff Arsenal, Arkansas, producing components for explosives and propellants (e.g., for 155mm artillery). Distinct from Hanwha's Philly Shipyard. Most recent status (Deltaplex News, Sep 3, 2026): still in the enhanced-use-lease/development phase, ~1,065 acres and ~$1.3B reaffirmed; no groundbreaking or construction reported yet.",prompt1,1B-or-2000-jobs
178,2026-09-09T17:59:34Z,https://www.encina.com/encina-announces-1-1-billion-investment-in-new-advanced-manufacturing-facility-in-pennsylvania/,https://insideclimatenews.org/news/26042024/encina-pennsylvania-chemical-recycling-plant-canceled/,,"Encina Development Group announced on April 21, 2022 a ~$1.1 billion 'Point Township Circular Manufacturing Facility' (advanced/chemical recycling of post-consumer plastics into BTX aromatic feedstock; ~300 direct full-time jobs) in Point Township, Northumberland County, Pennsylvania. Most recent status: Encina withdrew the project in April 2024 (notifying PA DEP of intent to withdraw); as of the latest reporting the facility is cancelled and will not be built. Status source (Inside Climate News, Apr 26 2024) returned HTTP 403 on direct fetch but its cancellation account is corroborated by WNEP, the Daily Item and PlasticsToday.",prompt1,1B-or-2000-jobs
