id,datetime,source_collected_id,project,sector,state,announced,promised_capital_usd,promised_jobs,promised_first_output,actual_first_output,current_status,lag_years,slip_years,verification_tier,notes,promise_source,status_source,flag,promised_date_source,announced_dt,promised_first_output_dt,actual_first_output_dt,announced_raw,promised_first_output_raw,actual_first_output_raw,actual_date_source,country,criteria_id
21,2026-09-10T04:21:15Z,21,Texas Instruments Sherman Fab (SM1),Semiconductors,TX,2022-05,30000000000,3000,2025,2025-12,PRODUCING; SM1 ramping according to customer demand,3.6,0.5,P,"Initial May 2022 groundbreaking cited a potential $30B for up to four Sherman fabs supporting as many as 3,000 direct jobs; anchor uses that original figure. The Dec 2025 status release's 'more than $60 billion across seven semiconductor fabs in Texas and Utah' is a company-wide re-announcement, not this site's figure. Start of production announced ~3.5 years after breaking ground.",https://www.ti.com/about-ti/newsroom/news-releases/2022/2022-05-18-texas-instruments-breaks-ground-on-new-300-mm-semiconductor-wafer-fabrication-plants-in-sherman--texas.html,https://www.ti.com/about-ti/newsroom/news-releases/2025/texas-instruments-begins-production-at-its-newest-300mm-semiconductor-manufacturing-facility-in-sherman-texas.html,,,2022-05-15,2025-07-01,2025-12-15,"Texas Instruments (TI) (Nasdaq: TXN) today broke ground on its new 300-mm semiconductor wafer fabrication plants (or ""fabs"") in Sherman, Texas. [release dated May 18, 2022]",Production from the first Sherman fab is expected in 2025.,"Texas Instruments (TI) today announced the start of production at its newest semiconductor fab in Sherman, TX [release dated 17 DEC 2025]",,US,1B-or-2000-jobs
22,2026-09-10T04:22:31Z,22,Mazda Toyota Manufacturing Huntsville,Auto Assembly,AL,2018-01,1600000000,4000,2021,2021-09-30,IN FULL OPERATION; building Mazda CX-50 and Toyota Corolla Cross for North America,3.7,0.2,P,"Investment later cited as ~$2.3B (re-announcement/expansion) — initial announced figure was $1.6B. Capacity ~300,000 vehicles/year. Canadian-market production suspended May 12, 2025 with overall U.S. volume increasing.",https://governor.alabama.gov/newsroom/2018/01/toyota-mazda-selects-alabama-for-1-6-billion-auto-plant-with-4000-jobs/,https://finance.yahoo.com/news/huntsville-mazda-toyota-plant-suspending-192204092.html,,,2018-01-15,2021-07-01,2021-09-30,"Announcement Date: January 10, 2018",Production is expected to begin by 2021.,"Mazda Toyota Manufacturing and its 2,000-plus team members today celebrated the production of the first dealer-ready vehicle – a 2022 Corolla Cross – to emerge from the partnership's new factory in Huntsville.",https://www.madeinalabama.com/2021/09/mazda-toyota-produces-job-1-vehicle-at-2-3-billion-alabama-plant/,US,1B-or-2000-jobs
23,2026-09-10T04:24:19Z,23,U.S. Steel Big River 2 (BR2) Osceola,Steel,AR,2022-01,3000000000,,2024,unconfirmed,"CONSTRUCTION COMPLETE late 2025; ramping toward full production, expected early 2026",-4.0,-4.0,P,"3.0 million tons/year advanced steelmaking capability (two EAFs, endless casting and rolling line); doubles Big River Steel Works campus capacity to 6 million tons/year. Broke ground Q1 2022; construction completed ahead of schedule in late 2025.",https://www.arkansasedc.com/news-events/newsroom/detail/2022/01/11/u.-s.-steel-selects-osceola-arkansas-as-location-for-most-advanced-steelmaking-facility-in-north-america,https://www.gem.wiki/U.S._Steel_Big_River_Steel_plant,"promised_jobs not stated in the cited sources; left empty. actual_first_output left unconfirmed: sources establish construction completed late 2025 and the mill is ramping toward full production, but none dates first coil/start of production. Searched U.S. Steel article (dated Dec 15, 2025) and Stainless Steel World Americas article (dated Jan 1, 2026); neither dates first output.",,2022-01-15,2024-07-01,,"U. S. Steel Selects Osceola, Arkansas as Location for Most Advanced Steelmaking Facility in North America (press release dated January 11, 2022)",project completion and full operation anticipated in 2024,"The facility is expected to reach full production capacity by early 2026, bringing the total campus capacity to 6 million tons of raw steel annually.",,US,1B-or-2000-jobs
24,2026-09-10T04:27:04Z,24,"Ultium Cells Lordstown, Ohio",Battery,OH,2019-12,2300000000,1100,n/a,2022-08,"RESTARTING after ~7-month shutdown (paused Jan 2026); ~1,400 workers recalled",2.7,-3.0,P,"50/50 GM-LG Chem (now LG Energy Solution) JV, Ultium Cells LLC; up to $2.3B by 2023, ~1,100 jobs, >30 GWh annual capacity. Production paused January 2026 on weak EV demand and restarting the week of the Aug 13, 2026 report with ~1,400 workers.",https://www.cnbc.com/2019/12/05/gm-lg-to-form-2point3-billion-joint-venture-for-battery-cell-production.html,https://gmauthority.com/blog/2026/08/ultium-cells-ohio-plant-production-restarting-after-7-month-shutdown/,"promise_source and status_source returned HTTP 403 to WebFetch; read via curl browser UA (ladder step 2). Neither cited source dates first output; actual_first_output (Aug 2022) found by search and cited in actual_date_source (vindy.com: 'Cell production launched in August 2022'). promised_jobs 1,100 is below the 2,000 floor but capital $2.3B clears it.",,2019-12-15,,2022-08-15,General Motors and LG Chem will invest up to $2.3 billion by 2023 to form a joint venture in Ohio for the production of battery cells for electric vehicles.,The automaker declined to comment on when battery cell production is expected to begin.,Cell production launched in August 2022.,https://www.vindy.com/news/local-news/2024/12/100-million-battery-cells-produced-at-lordstown-plant/,US,1B-or-2000-jobs
25,2026-09-10T04:27:54Z,25,"Golden Triangle Polymers Complex (CPChem/QatarEnergy), Orange TX",Chemicals and Plastics,TX,2022-11,8500000000,500,2026,pending,COMMISSIONING/STARTUP; full operation expected 2027,-1.0,-1.0,P,"~$8.5B integrated petrochemical complex: a 2,080 KTA ethane cracker plus two 1,000 KTA HDPE units producing Marlex polyethylene. ~500 permanent full-time jobs; ~4,500 peak construction jobs (excluded from promised_jobs). Module deliveries concluded mid-2025; units beginning commissioning/startup in 2026.",https://www.cpchem.com/media-events/news/news-release/chevron-phillips-chemical-and-qatarenergy-construct-integrated,https://www.bicmagazine.com/departments/operations/cpchem-golden-triangle-polymers-facility-startup-phase/,,,2022-11-15,2026-07-01,,11/16/2022,"The plant, expected to begin operations in 2026","is entering its commissioning and startup phase in 2026, with the facility expected to be fully operational in 2027",,US,1B-or-2000-jobs
26,2026-09-10T04:28:54Z,26,Rivian East Atlanta Megasite EV Assembly Plant,Auto Assembly,GA,2021-12,5000000000,7500,2024,pending,"UNDER CONSTRUCTION; excavation for foundations underway, buildings targeted 2027, production expected 2028",-1.0,-1.0,P,"Announced at Stanton Springs North / East Atlanta Megasite near Social Circle, GA; capacity up to 400,000 vehicles/yr (first phase 300,000, R2 models). Construction paused March 2024; vertical construction resumed 2026.",https://gov.georgia.gov/press-releases/2021-12-16/gov-kemp-welcomes-rivian-single-largest-economic-development-project,https://www.ajc.com/business/2026/08/rivian-says-construction-progressing-well-at-5b-georgia-factory-site/,,,2021-12-15,2024-07-01,,Gov. Kemp Welcomes Rivian ... 2021-12-16; Rivian will invest $5 billion in a carbon-conscious campus in Georgia,the start of production is slated for 2024,Manufacturing is expected to commence in 2028,,US,1B-or-2000-jobs
27,2026-09-10T04:29:59Z,27,Micron Megafab Clay (White Pine Commerce Park),Semiconductors,NY,2022-10,100000000000,9000,2027,pending,"UNDER CONSTRUCTION; first concrete poured Jul 2026, ahead of schedule",-1.0,-1.0,P,"First-phase investment of $20B planned by the end of the decade; up to $100B over 20-plus years. ~9,000 direct Micron jobs (plus ~40,000+ community/construction jobs, excluded). Distinct from Boise, ID DRAM fab.",https://investors.micron.com/news/press-release/2022/Micron-Announces-Historic-Investment-of-up-to-100-Billion-to-Build-Megafab-in-Central-New-York-10-04-2022/default.aspx,https://spectrumlocalnews.com/nys/central-ny/news/2026/07/09/first-concrete-poured-at-micron-clay-facility-ahead-of-schedule,promised_first_output token 2027 approximates the source phrasing 'production output will ramp in the latter half of the decade' (no exact year given).,https://www.governor.ny.gov/news/hochul-schumer-mcmahon-announce-micron-coming-onondaga-county-micron-will-invest-unprecedented,2022-10-15,2027-07-01,,Micron Announces Historic Investment of up to $100 Billion to Build Megafab in Central New York (10-04-2022),"Site preparation work will start in 2023, construction will begin in 2024 and production output will ramp in the latter half of the decade",Thursday marked a major milestone for Micron's mega chipmaking campus in Clay: the first pouring of concrete,,US,1B-or-2000-jobs
28,2026-09-10T04:31:27Z,28,LG Energy Solution Arizona Battery Complex (Queen Creek),Battery,AZ,2023-03,5500000000,,2025,pending,"UNDER CONSTRUCTION; ~60% complete, production targeted summer 2026; ESS plant suspended since June 2024",-1.0,-1.0,P,Two facilities totaling 43 GWh: a 27 GWh cylindrical EV cell plant and a 16 GWh LFP pouch-type ESS plant ($2.3B of the $5.5B). ESS plant suspended since June 2024. Sources cite only 'thousands of jobs' with no specific direct-job figure. The $5.5B March-2023 announcement is an expansion of an initial ~$1.4B plan (per azcommerce: 'nearly four times the initially-announced investment of $1.4 billion').,https://news.lgensol.com/company-news/press-releases/1613/,https://www.abc15.com/news/business/lg-energy-solutions-queen-creek-battery-plant-nears-completion-hiring-ramps-up,"promised_date_source (azcommerce) 403s to WebFetch; read via curl browser UA over http1.1. Promised 2025 mass-production start has slipped to summer 2026 per status_source. No specific direct-jobs figure published ('thousands of jobs' only), so promised_jobs left empty.",https://www.azcommerce.com/news-events/news/2023/3/lg-energy-solution-to-invest-55-billion-to-build-battery-manufacturing-complex-in-queen-creek/,2023-03-15,2025-07-01,,"QUEEN CREEK, AZ (March 24, 2023) – LG Energy Solution (LGES) ... today announced it will invest a total of $5.5 billion to build a battery manufacturing complex in Queen Creek, Arizona.","The new cylindrical battery manufacturing facility aims to start mass production of 2170 cells in 2025, mainly for EV makers in North America.","Their manufacturing facility is about 60% complete, and so they anticipate starting production in summer of 2026",,US,1B-or-2000-jobs
29,2026-09-10T04:32:51Z,29,SK hynix Advanced Packaging Facility West Lafayette,Semiconductors,IN,2024-04,3870000000,1000,2028 (second half),pending,"UNDER CONSTRUCTION; groundbreaking Aug 27 2026, first cleanroom targeted Oct 2028",-1.0,-1.0,P,"$3.87B initial investment for HBM advanced packaging and R&D at Purdue Research Park; CNBC (Aug 2026) cites the project as a ~$4B factory. Construction began April 2026; ceremonial groundbreaking Aug 27, 2026.",https://news.skhynix.com/sk-hynix-signs-investment-agreement-of-advanced-chip-packaging-with-indiana/,https://www.cnbc.com/2026/08/27/sk-hynix-ceo-says-indiana-will-be-key-memory-production-base-by-2030.html,"Jobs discrepancy: skhynix release says 'more than a thousand new jobs' and CNBC says 'around 1,000 direct jobs' (used 1000), but the IEDC release says 'up to 800 new high-wage jobs by end of 2030'. status_source (CNBC) fetched via curl browser UA after a 403 to WebFetch.",https://www.iedc.in.gov/events/news/details/2024/04/03/gov.-holcomb-announces-generational-multi-billion-dollar-investment-to-make-indiana-leader-in-semiconductor-packaging,2024-04-15,2028-10-01,,"SK hynix signed the investment agreement for its advanced chip packaging facility with Indiana on April 3, 2024",The company plans to begin mass production in the second half of 2028,"SK Hynix began construction in Indiana in April. Thursday's ceremony was the formal kickoff ... The first cleanroom, where the packaging will take place, is scheduled to open in October 2028",,US,1B-or-2000-jobs
30,2026-09-10T04:34:01Z,30,Hyundai Steel Louisiana EAF Integrated Steel Mill (RiverPlex MegaPark),Steel,LA,2025-03,5800000000,1300,2029,pending,"PRE-CONSTRUCTION; ceremonial groundbreaking Sep 4 2026, site prep begun, awaiting air permit",-1.0,-1.0,P,"EAF-based integrated steel mill, 2.7M metric tons/yr, at RiverPlex MegaPark, Donaldsonville, Ascension Parish, LA; Hyundai-POSCO JV, distinct from Hyundai Metaplant auto plant in Georgia. Per WAFB (Sep 4 2026), commercial production expected early 2029.",https://www.prnewswire.com/news-releases/hyundai-steel-announces-5-8-billion-electric-arc-furnace-based-integrated-steel-mill-in-the-us-driving-sustainable-us-steel-production-and-creating-over-1-300-jobs-302409854.html,https://www.wafb.com/2026/09/04/58b-hyundai-posco-steel-plant-launches-ascension-parish-amid-some-opposition/,,,2025-03-15,2029-07-01,,"SEOUL, South Korea, March 24, 2025 /PRNewswire/",commercial production targeted to begin in 2029,"Site preparation has already started, but company representatives said construction cannot come out of the ground until the permit is issued.",,US,1B-or-2000-jobs
